Detected CSV format: v2.1 (with device arch and worker core count)
Using user-specified architecture: blackhole (CSV detected blackhole)
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer0_sliding_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer0_sliding_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...
Warning: SparseMatmulDeviceOperation rows without numeric nnz were found. Their DRAM/FLOP utilization is omitted; pass --active-experts K to model K active experts per input batch group.

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  757    0.0 %         LayerNormDeviceOperation                                          1        48 μs                   32                                                  BF16, BF16 => BF16
  758    0.4 %   FLOP  MatmulDeviceOperation 1024 x 2816 x 8192                          1       289 μs        115 μs     88  238 GB/s  46.5 %  163.7 TFLOPs   67.3 %  HiFi2 BF16 x BF16 => BF16
  759    0.1 %         NlpCreateHeadsDeviceOperation                                     1       117 μs          1 μs     32                                                        BF16 => BF16
  760    0.1 %         LayerNormDeviceOperation                                          1        49 μs          0 μs    110                                                  BF16, BF16 => BF16
  761    0.0 %         LayerNormDeviceOperation                                          1        28 μs          1 μs    110                                                  BF16, BF16 => BF16
  762    0.0 %         LayerNormDeviceOperation                                          1        23 μs          0 μs    110                                                        BF16 => BF16
  763    0.1 %         RotaryEmbeddingHfDeviceOperation                                  1       121 μs          1 μs    110                                                  BF16, BF16 => BF16
  764    0.1 %         RotaryEmbeddingHfDeviceOperation                                  1        79 μs          1 μs    110                                                  BF16, BF16 => BF16
  765    0.0 %         PagedFillCacheDeviceOperation                                     1        21 μs          1 μs    110                                                  BF16, BF16 => BF16
  766    0.0 %         PagedFillCacheDeviceOperation                                     1        21 μs          1 μs    110                                                  BF16, BF16 => BF16
  767    0.7 %         SDPAOperation                                                     1       722 μs          1 μs    110                                                  BF16, BF16 => BF16
  768    0.1 %         NLPConcatHeadsDeviceOperation                                     1        60 μs          1 μs     32                                                        BF16 => BF16
  769    0.2 %   SLOW  MatmulDeviceOperation 1024 x 4096 x 2816                          1       190 μs          0 μs     88  196 GB/s  38.2 %  124.2 TFLOPs   51.0 %  HiFi2 BF16 x BF16 => BF16
  770    0.0 %         LayerNormDeviceOperation                                          1        47 μs          1 μs     32                                                  BF16, BF16 => BF16
  771    0.0 %         BinaryNgDeviceOperation                                           1        40 μs          1 μs    110                                                  BF16, BF16 => BF16
  772    0.1 %         LayerNormDeviceOperation                                          1        48 μs          1 μs     32                                                  BF16, BF16 => BF16
  773    0.1 %   SLOW  MatmulDeviceOperation 1024 x 2816 x 4224                          1       102 μs          1 μs     88  257 GB/s  50.2 %  237.8 TFLOPs   48.9 %   LoFi BF16 x BFP8 => BF16
  774    0.0 %         SliceDeviceOperation                                              1        23 μs          1 μs    110                                                        BF16 => BF16
  775    0.0 %         SliceDeviceOperation                                              1        24 μs          1 μs    110                                                        BF16 => BF16
  776    0.0 %         UnaryDeviceOperation                                              1        23 μs          1 μs    110                                                        BF16 => BF16
  777    0.0 %         BinaryNgDeviceOperation                                           1        31 μs          1 μs    110                                                  BF16, BF16 => BF16
  778    0.1 %   SLOW  MatmulDeviceOperation 1024 x 2112 x 2816                          1        64 μs          1 μs     88  249 GB/s  48.7 %  189.4 TFLOPs   38.9 %   LoFi BF16 x BFP8 => BF16
  779    0.0 %         LayerNormDeviceOperation                                          1        48 μs          1 μs     32                                                  BF16, BF16 => BF16
  780    0.0 %         LayerNormDeviceOperation                                          1        39 μs          1 μs     32                                                        BF16 => BF16
  781    0.3 %         BinaryNgDeviceOperation                                           1       293 μs          1 μs    110                                                  BF16, FP32 => BF16
  782    0.0 %         BinaryNgDeviceOperation                                           1        33 μs          0 μs    110                                                        BF16 => BF16
  783    0.0 %         TypecastDeviceOperation                                           1        48 μs          1 μs    110                                                        BF16 => FP32
  784    0.1 %   SLOW  MatmulDeviceOperation 1024 x 2816 x 128                           1        63 μs          1 μs     32  213 GB/s  41.7 %   11.7 TFLOPs   26.4 %  HiFi4 FP32 x FP32 => FP32
  785    0.0 %         TypecastDeviceOperation                                           1         3 μs          1 μs    110                                                        FP32 => BF16
  786    0.0 %         TopKDeviceOperation                                               1        23 μs          0 μs     32                                                        BF16 => BF16
  787    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     32                                                        BF16 => BF16
  788    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     32                                                    UINT16 => UINT16
  789    0.0 %         SoftmaxDeviceOperation                                            1         6 μs          0 μs     32                                                        BF16 => BF16
  790    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  791    0.0 %         UntilizeCodegenDeviceOperation                                    1         3 μs          0 μs     64                                                        BF16 => BF16
  792    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1        10 μs          1 μs     32                                                    UINT16 => UINT16
  793    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1        10 μs          1 μs     32                                                        BF16 => BF16
  794    0.0 %         ScatterDeviceOperation                                            1        28 μs          1 μs    110                                                BF16, UINT16 => BF16
  795    0.0 %         TilizeDeviceOperation                                             1         4 μs          1 μs     32                                                        BF16 => BF16
  796    0.0 %         BinaryNgDeviceOperation                                           1        26 μs          0 μs    110                                                  BF16, FP32 => BF16
  797    0.0 %         TypecastDeviceOperation                                           1         2 μs          1 μs    110                                                        BF16 => BF16
  798    0.1 %         LayerNormDeviceOperation                                          1        50 μs          1 μs     32                                                  BF16, BF16 => BF16
  799    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs     88                                                        BF16 => BF16
  800    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
