Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer5_full_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer5_full_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  799    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  800    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  801    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  802    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  803    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  804    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  805    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  806    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  807    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  808    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  809    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  810    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  811    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  812    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  813    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  814    0.0 %         SliceDeviceOperation                                              1         2 μs          6 μs     88                                                        BF16 => BF16
  815    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  816    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  817    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  818    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  819    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  820    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  821    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  822    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  823    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  824    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  825    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  826    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  827    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  828    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  829    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  830    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  831    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  832    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  833    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  834    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  835    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  836    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  837    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  838    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  839    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  840    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  841    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  842    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  843    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  844    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  845    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  846    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  847    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  848    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  849    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  850    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  851    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  852    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  853    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  854    0.0 %         UnaryDeviceOperation                                              1         2 μs          1 μs    110                                                        BF16 => BF16
  855    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  856    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  857    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  858    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       929 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  859    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  860    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  861    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       929 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  862    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  863    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  864    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  865    0.1 %         UnaryDeviceOperation                                              1       123 μs          0 μs    110                                                        BF16 => BF16
  866    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       668 μs          1 μs     44   26 GB/s   5.2 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  867    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  868    0.1 %         BinaryNgDeviceOperation                                           1       132 μs          0 μs    110                                                  BF16, BF16 => BF16
  869    0.1 %         FastReduceNCDeviceOperation                                       1        60 μs          1 μs     88                                                        BF16 => BF16
  870    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  871    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  872    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  873    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  874    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       940 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  875    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  876    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  877    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       938 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  878    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  879    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  880    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  881    0.1 %         UnaryDeviceOperation                                              1       121 μs          0 μs    110                                                        BF16 => BF16
  882    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       668 μs          1 μs     44   26 GB/s   5.2 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  883    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  884    0.1 %         BinaryNgDeviceOperation                                           1       132 μs          1 μs    110                                                  BF16, BF16 => BF16
  885    0.1 %         FastReduceNCDeviceOperation                                       1        59 μs          1 μs     88                                                        BF16 => BF16
  886    0.0 %         UnaryDeviceOperation                                              1         2 μs          1 μs    110                                                        BF16 => BF16
  887    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  888    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  889    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  890    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       976 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
  891    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  892    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  893    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       976 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
  894    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  895    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  896    0.0 %         BinaryNgDeviceOperation                                           1        40 μs          0 μs    110                                                  BF16, BF16 => BF16
  897    0.1 %         UnaryDeviceOperation                                              1       121 μs          1 μs    110                                                        BF16 => BF16
  898    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       699 μs          1 μs     44   25 GB/s   4.9 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  899    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  900    0.1 %         BinaryNgDeviceOperation                                           1       135 μs          1 μs    110                                                  BF16, BF16 => BF16
  901    0.1 %         FastReduceNCDeviceOperation                                       1        59 μs          1 μs     88                                                        BF16 => BF16
  902    0.0 %         UnaryDeviceOperation                                              1         1 μs          0 μs    110                                                        BF16 => BF16
  903    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  904    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  905    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  906    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       939 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  907    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  908    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  909    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       938 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  910    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  911    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  912    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  913    0.1 %         UnaryDeviceOperation                                              1       120 μs          0 μs    110                                                        BF16 => BF16
  914    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       678 μs          1 μs     44   26 GB/s   5.1 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  915    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  916    0.1 %         BinaryNgDeviceOperation                                           1       131 μs          0 μs    110                                                  BF16, BF16 => BF16
  917    0.1 %         FastReduceNCDeviceOperation                                       1        59 μs          1 μs     88                                                        BF16 => BF16
  918    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  919    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  920    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  921    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  922    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       948 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  923    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  924    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  925    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       947 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  926    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  927    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  928    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  929    0.1 %         UnaryDeviceOperation                                              1       120 μs          1 μs    110                                                        BF16 => BF16
  930    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       673 μs          1 μs     44   26 GB/s   5.1 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  931    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  932    0.1 %         BinaryNgDeviceOperation                                           1       130 μs          1 μs    110                                                  BF16, BF16 => BF16
  933    0.1 %         FastReduceNCDeviceOperation                                       1        61 μs          1 μs     88                                                        BF16 => BF16
  934    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  935    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  936    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  937    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  938    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       949 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  939    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
