Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer0_sliding_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer0_sliding_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  861    0.0 %         BinaryNgDeviceOperation                                           1        40 μs          1 μs    110                                                  BF16, BF16 => BF16
  862    0.1 %         UnaryDeviceOperation                                              1       122 μs          1 μs    110                                                        BF16 => BF16
  863    0.5 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       509 μs          1 μs     44   35 GB/s   6.8 %    2.0 TFLOPs    0.8 %   LoFi BF16 x BFP8 => BF16
  864    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  865    0.1 %         BinaryNgDeviceOperation                                           1       130 μs          1 μs    110                                                  BF16, BF16 => BF16
  866    0.1 %         FastReduceNCDeviceOperation                                       1        60 μs          1 μs     88                                                        BF16 => BF16
  867    0.0 %         UnaryDeviceOperation                                              1         1 μs          0 μs    110                                                        BF16 => BF16
  868    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  869    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  870    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  871    0.8 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       811 μs          1 μs     11   22 GB/s   4.3 %    1.3 TFLOPs    2.1 %   LoFi BF16 x BFP8 => BF16
  872    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  873    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  874    0.8 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       812 μs          1 μs     11   22 GB/s   4.2 %    1.3 TFLOPs    2.1 %   LoFi BF16 x BFP8 => BF16
  875    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  876    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  877    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  878    0.1 %         UnaryDeviceOperation                                              1       122 μs          0 μs    110                                                        BF16 => BF16
  879    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       580 μs          1 μs     44   30 GB/s   5.9 %    1.7 TFLOPs    0.7 %   LoFi BF16 x BFP8 => BF16
  880    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  881    0.1 %         BinaryNgDeviceOperation                                           1       127 μs          0 μs    110                                                  BF16, BF16 => BF16
  882    0.1 %         FastReduceNCDeviceOperation                                       1        61 μs          1 μs     88                                                        BF16 => BF16
  883    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  884    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  885    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  886    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  887    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       884 μs          1 μs     11   20 GB/s   3.9 %    1.1 TFLOPs    1.9 %   LoFi BF16 x BFP8 => BF16
  888    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  889    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  890    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       884 μs          1 μs     11   20 GB/s   3.9 %    1.1 TFLOPs    1.9 %   LoFi BF16 x BFP8 => BF16
  891    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  892    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  893    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  894    0.1 %         UnaryDeviceOperation                                              1       120 μs          1 μs    110                                                        BF16 => BF16
  895    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       632 μs          1 μs     44   28 GB/s   5.5 %    1.6 TFLOPs    0.7 %   LoFi BF16 x BFP8 => BF16
  896    0.0 %         PermuteDeviceOperation                                            1         8 μs          0 μs    110                                                        BF16 => BF16
  897    0.1 %         BinaryNgDeviceOperation                                           1       132 μs          0 μs    110                                                  BF16, BF16 => BF16
  898    0.1 %         FastReduceNCDeviceOperation                                       1        60 μs          1 μs     88                                                        BF16 => BF16
  899    0.0 %         UnaryDeviceOperation                                              1         1 μs          0 μs    110                                                        BF16 => BF16
  900    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  901    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  902    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
