Detected CSV format: v2.1 (with device arch and worker core count)
Using user-specified architecture: p150 (CSV detected blackhole)
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer0_sliding_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer0_sliding_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                        Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  571    0.0 %         LayerNormDeviceOperation                                             1        48 μs                   32                                                  BF16, BF16 => BF16
  572    0.1 %   FLOP  MatmulDeviceOperation 1024 x 2816 x 8192                             1       289 μs         86 μs     88  238 GB/s  46.4 %  163.5 TFLOPs   67.2 %  HiFi2 BF16 x BF16 => BF16
  573    0.0 %         NlpCreateHeadsDeviceOperation                                        1       118 μs          1 μs     32                                                        BF16 => BF16
  574    0.0 %         LayerNormDeviceOperation                                             1        48 μs          0 μs    110                                                  BF16, BF16 => BF16
  575    0.0 %         LayerNormDeviceOperation                                             1        28 μs          1 μs    110                                                  BF16, BF16 => BF16
  576    0.0 %         LayerNormDeviceOperation                                             1        23 μs          0 μs    110                                                        BF16 => BF16
  577    0.0 %         RotaryEmbeddingHfDeviceOperation                                     1       119 μs          1 μs    110                                                  BF16, BF16 => BF16
  578    0.0 %         RotaryEmbeddingHfDeviceOperation                                     1        78 μs          0 μs    110                                                  BF16, BF16 => BF16
  579    0.0 %         PagedFillCacheDeviceOperation                                        1        22 μs          0 μs    110                                                  BF16, BF16 => BF16
  580    0.0 %         PagedFillCacheDeviceOperation                                        1        21 μs          1 μs    110                                                  BF16, BF16 => BF16
  581    0.3 %         SDPAOperation                                                        1       717 μs          1 μs    110                                                  BF16, BF16 => BF16
  582    0.0 %         NLPConcatHeadsDeviceOperation                                        1        59 μs          1 μs     32                                                        BF16 => BF16
  583    0.1 %   SLOW  MatmulDeviceOperation 1024 x 4096 x 2816                             1       188 μs          0 μs     88  198 GB/s  38.7 %  125.9 TFLOPs   51.7 %  HiFi2 BF16 x BF16 => BF16
  584    0.0 %         LayerNormDeviceOperation                                             1        48 μs          1 μs     32                                                  BF16, BF16 => BF16
  585    0.0 %         BinaryNgDeviceOperation                                              1        40 μs          1 μs    110                                                  BF16, BF16 => BF16
  586    0.0 %         LayerNormDeviceOperation                                             1        38 μs          0 μs     32                                                        BF16 => BF16
  587    0.1 %   FLOP  MatmulDeviceOperation 1024 x 2816 x 4224                             1       145 μs          1 μs     88  264 GB/s  51.5 %  168.2 TFLOPs   69.1 %  HiFi2 BF16 x BF16 => BF16
  588    0.0 %         SliceDeviceOperation                                                 1        23 μs          1 μs    110                                                        BF16 => BF16
  589    0.0 %         SliceDeviceOperation                                                 1        24 μs          1 μs    110                                                        BF16 => BF16
  590    0.0 %         BinaryNgDeviceOperation                                              1        32 μs          1 μs    110                                                  BF16, BF16 => BF16
  591    0.0 %   SLOW  MatmulDeviceOperation 1024 x 2112 x 2816                             1        84 μs          1 μs     88  261 GB/s  50.9 %  144.5 TFLOPs   59.4 %  HiFi2 BF16 x BF16 => BF16
  592    0.0 %         LayerNormDeviceOperation                                             1        48 μs          1 μs     32                                                  BF16, BF16 => BF16
  593    0.0 %         TypecastDeviceOperation                                              1        47 μs          1 μs    110                                                        BF16 => FP32
  594    0.0 %   SLOW  MatmulDeviceOperation 1024 x 2816 x 128                              1        63 μs          1 μs     32  213 GB/s  41.7 %   11.7 TFLOPs   26.4 %  HiFi4 FP32 x FP32 => FP32
  595    0.0 %         TypecastDeviceOperation                                              1         3 μs          1 μs    110                                                        FP32 => BF16
  596    0.0 %         TopKDeviceOperation                                                  1        23 μs          0 μs     32                                                        BF16 => BF16
  597    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs     32                                                        BF16 => BF16
  598    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs     32                                                    UINT16 => UINT16
  599    0.0 %         SoftmaxDeviceOperation                                               1         7 μs          0 μs     32                                                        BF16 => BF16
  600    0.0 %         UnaryDeviceOperation                                                 1         2 μs          0 μs    110                                                        BF16 => BF16
  601    0.0 %         UntilizeCodegenDeviceOperation                                       1         3 μs          0 μs     64                                                        BF16 => BF16
  602    0.0 %         UntilizeWithUnpaddingDeviceOperation                                 1        10 μs          1 μs     32                                                    UINT16 => UINT16
  603    0.0 %         UntilizeWithUnpaddingDeviceOperation                                 1        10 μs          1 μs     32                                                        BF16 => BF16
  604    0.0 %         ScatterDeviceOperation                                               1        28 μs          0 μs    110                                                BF16, UINT16 => BF16
  605    0.0 %         TilizeDeviceOperation                                                1         3 μs          1 μs     32                                                        BF16 => BF16
  606    0.0 %         SliceDeviceOperation                                                 1         2 μs          0 μs     88                                                        BF16 => BF16
  607    0.0 %         SliceDeviceOperation                                                 1         2 μs          0 μs     88                                                        BF16 => BF16
  608    0.0 %         SliceDeviceOperation                                                 1         2 μs          0 μs     88                                                        BF16 => BF16
  609    0.0 %         SliceDeviceOperation                                                 1         2 μs          0 μs     88                                                        BF16 => BF16
  610    0.0 %         SliceDeviceOperation                                                 1         2 μs          0 μs     88                                                        BF16 => BF16
  611    0.0 %         SliceDeviceOperation                                                 1         2 μs          0 μs     88                                                        BF16 => BF16
  612    0.0 %         SliceDeviceOperation                                                 1         1 μs          2 μs     88                                                        BF16 => BF16
  613    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  614    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  615    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  616    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  617    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  618    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  619    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  620    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  621    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  622    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  623    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  624    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  625    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  626    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  627    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  628    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  629    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  630    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  631    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  632    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  633    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  634    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  635    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  636    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  637    0.0 %         SliceDeviceOperation                                                 1         1 μs          6 μs     88                                                        BF16 => BF16
  638    0.0 %         SliceDeviceOperation                                                 1         1 μs          1 μs      4                                                        BF16 => BF16
  639    0.0 %         SliceDeviceOperation                                                 1         1 μs          1 μs      4                                                        BF16 => BF16
  640    0.0 %         SliceDeviceOperation                                                 1         1 μs          1 μs      4                                                        BF16 => BF16
  641    0.0 %         SliceDeviceOperation                                                 1         1 μs          1 μs      4                                                        BF16 => BF16
  642    0.0 %         SliceDeviceOperation                                                 1         1 μs          1 μs      4                                                        BF16 => BF16
  643    0.0 %         SliceDeviceOperation                                                 1         1 μs          1 μs      4                                                        BF16 => BF16
  644    0.0 %         SliceDeviceOperation                                                 1         1 μs          1 μs      4                                                        BF16 => BF16
  645    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  646    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  647    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  648    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  649    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  650    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  651    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  652    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  653    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  654    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  655    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  656    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  657    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  658    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
  659    0.0 %         SliceDeviceOperation                                                 1         2 μs          1 μs      4                                                        BF16 => BF16
