Detected CSV format: v2.1 (with device arch and worker core count)
Using user-specified architecture: blackhole (CSV detected blackhole)
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer5_full_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer5_full_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  839    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  840    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  841    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  842    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  843    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  844    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  845    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  846    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  847    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  848    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  849    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  850    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  851    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  852    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  853    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
  854    0.0 %         UnaryDeviceOperation                                              0         2 μs          1 μs    110                                                        BF16 => BF16
  855    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  856    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  857    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  858    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       931 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  859    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  860    0.0 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
  861    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       930 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  862    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  863    0.1 %         UnaryDeviceOperation                                              0        57 μs          1 μs    110                                                        BF16 => BF16
  864    0.0 %         BinaryNgDeviceOperation                                           0        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  865    0.1 %         UnaryDeviceOperation                                              0       120 μs          0 μs    110                                                        BF16 => BF16
  866    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        0       668 μs          1 μs     44   26 GB/s   5.2 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  867    0.0 %         PermuteDeviceOperation                                            0         8 μs          1 μs    110                                                        BF16 => BF16
  868    0.1 %         BinaryNgDeviceOperation                                           0       130 μs          1 μs    110                                                  BF16, BF16 => BF16
  869    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
  870    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
  871    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  872    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  873    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  874    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       940 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  875    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  876    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  877    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       939 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
