Detected CSV format: v2.1 (with device arch and worker core count)
Using user-specified architecture: blackhole (CSV detected blackhole)
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer5_full_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer5_full_attention_seq1024_batch1_END'.
Detected data from 2 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 1338    0.1 %         LayerNormDeviceOperation                                          0        48 μs                   32                                                  BF16, BF16 => BF16
 1340    0.4 %   FLOP  MatmulDeviceOperation 1024 x 2816 x 5120                          0       176 μs         81 μs     88  174 GB/s  34.1 %  167.9 TFLOPs   69.0 %  HiFi2 BF16 x BFP8 => BF16
 1341    0.1 %         NlpCreateHeadsDeviceOperation                                     1        74 μs          1 μs     32                                                        BF16 => BF16
 1371    0.1 %         LayerNormDeviceOperation                                          1        39 μs          0 μs     32                                                        BF16 => BF16
 1374    0.1 %   SLOW  MatmulDeviceOperation 1024 x 2816 x 1056                          0        49 μs          1 μs     88  280 GB/s  54.8 %  123.1 TFLOPs   25.3 %   LoFi BF16 x BF16 => BF16
 1375    0.1 %   SLOW  MatmulDeviceOperation 1024 x 2816 x 1056                          1        48 μs          1 μs     88  288 GB/s  56.2 %  126.3 TFLOPs   26.0 %   LoFi BF16 x BF16 => BF16
 1378    0.0 %         BinaryNgDeviceOperation                                           0        17 μs          1 μs    110                                                  BF16, BF16 => BF16
 1380    0.1 %   SLOW  MatmulDeviceOperation 1024 x 1056 x 2816                          0        53 μs          0 μs     88  264 GB/s  51.5 %  115.8 TFLOPs   23.8 %   LoFi BF16 x BF16 => BF16
 1381    0.3 %         ReduceScatterDeviceOperation                                      0       151 μs          1 μs      9                                                        BF16 => BF16
 1383    0.1 %         AllGatherDeviceOperation                                          0        75 μs          1 μs     10                                                        BF16 => BF16
 1385    0.1 %         LayerNormDeviceOperation                                          1        49 μs          1 μs     32                                                  BF16, BF16 => BF16
 1387    0.1 %         TypecastDeviceOperation                                           1        48 μs          1 μs    110                                                        BF16 => FP32
 1389    0.1 %   SLOW  MatmulDeviceOperation 1024 x 2816 x 128                           1        64 μs          1 μs     32  212 GB/s  41.3 %   11.6 TFLOPs   26.2 %  HiFi4 FP32 x FP32 => FP32
 1392    0.0 %         TypecastDeviceOperation                                           0         3 μs          1 μs    110                                                        FP32 => BF16
 1393    0.0 %         TopKDeviceOperation                                               1        23 μs          0 μs     32                                                        BF16 => BF16
 1396    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs     32                                                        BF16 => BF16
 1398    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs     32                                                    UINT16 => UINT16
 1400    0.0 %         SoftmaxDeviceOperation                                            0         6 μs          0 μs     32                                                        BF16 => BF16
 1402    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
 1403    0.0 %         UntilizeCodegenDeviceOperation                                    1         3 μs          1 μs     64                                                        BF16 => BF16
 1405    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1        10 μs          1 μs     32                                                    UINT16 => UINT16
 1407    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1        10 μs          1 μs     32                                                        BF16 => BF16
 1409    0.0 %         ScatterDeviceOperation                                            1        27 μs          1 μs    110                                                BF16, UINT16 => BF16
 1411    0.0 %         TilizeDeviceOperation                                             1         3 μs          1 μs     32                                                        BF16 => BF16
 1414    0.0 %         SliceDeviceOperation                                              0         2 μs          0 μs     88                                                        BF16 => BF16
 1416    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs     88                                                        BF16 => BF16
 1417    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
 1419    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
 1421    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
 1423    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
 1426    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs     88                                                        BF16 => BF16
 1427    0.0 %         SliceDeviceOperation                                              1         2 μs          6 μs     88                                                        BF16 => BF16
 1430    0.0 %         SliceDeviceOperation                                              0         2 μs          6 μs     88                                                        BF16 => BF16
 1431    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1433    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1435    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1438    0.0 %         SliceDeviceOperation                                              0         2 μs          6 μs     88                                                        BF16 => BF16
 1439    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1441    0.0 %         SliceDeviceOperation                                              1         2 μs          6 μs     88                                                        BF16 => BF16
 1443    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1445    0.0 %         SliceDeviceOperation                                              1         2 μs          6 μs     88                                                        BF16 => BF16
 1447    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1449    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1452    0.0 %         SliceDeviceOperation                                              0         1 μs          6 μs     88                                                        BF16 => BF16
 1454    0.0 %         SliceDeviceOperation                                              0         1 μs          6 μs     88                                                        BF16 => BF16
 1455    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1457    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1459    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1461    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1464    0.0 %         SliceDeviceOperation                                              0         1 μs          6 μs     88                                                        BF16 => BF16
 1466    0.0 %         SliceDeviceOperation                                              0         1 μs          6 μs     88                                                        BF16 => BF16
 1467    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1470    0.0 %         SliceDeviceOperation                                              0         1 μs          6 μs     88                                                        BF16 => BF16
 1471    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
 1474    0.0 %         SliceDeviceOperation                                              0         1 μs          6 μs     88                                                        BF16 => BF16
 1476    0.0 %         SliceDeviceOperation                                              0         1 μs          6 μs     88                                                        BF16 => BF16
 1478    0.0 %         SliceDeviceOperation                                              0         1 μs          1 μs      4                                                        BF16 => BF16
 1480    0.0 %         SliceDeviceOperation                                              0         1 μs          1 μs      4                                                        BF16 => BF16
 1482    0.0 %         SliceDeviceOperation                                              0         1 μs          1 μs      4                                                        BF16 => BF16
 1483    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
 1485    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
 1487    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
 1489    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
 1491    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
 1493    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1495    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1497    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1499    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1502    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
 1503    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1505    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1507    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1509    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1511    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1513    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1516    0.0 %         SliceDeviceOperation                                              0         2 μs          1 μs      4                                                        BF16 => BF16
 1517    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1519    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1521    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1523    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1525    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1527    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
 1530    0.0 %         SliceDeviceOperation                                              0         1 μs          7 μs      4                                                        BF16 => BF16
 1532    0.0 %         SliceDeviceOperation                                              0         1 μs         15 μs      4                                                        BF16 => BF16
 1533    0.0 %         SliceDeviceOperation                                              1         1 μs         17 μs      4                                                        BF16 => BF16
 1535    0.0 %         SliceDeviceOperation                                              1         1 μs         17 μs      4                                                        BF16 => BF16
 1538    0.0 %         SliceDeviceOperation                                              0         1 μs         17 μs      4                                                        BF16 => BF16
 1540    0.0 %         SliceDeviceOperation                                              0         1 μs         17 μs      4                                                        BF16 => BF16
 1542    0.1 %         UnaryDeviceOperation                                              0         1 μs         59 μs    110                                                        BF16 => BF16
 1543    0.1 %         ReduceDeviceOperation                                             1         1 μs         30 μs      4                                                        BF16 => BF16
 1546    0.1 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         30 μs      1                                                        BF16 => BF16
 1547    0.2 %         UnaryDeviceOperation                                              1        31 μs         60 μs    110                                                        BF16 => BF16
 1550    1.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       760 μs          1 μs     22   23 GB/s   4.5 %    1.3 TFLOPs    1.1 %   LoFi BF16 x BFP8 => BF16
 1551    0.1 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
 1553    0.0 %         SliceDeviceOperation                                              1        17 μs          1 μs    110                                                        BF16 => BF16
 1556    0.0 %         SliceDeviceOperation                                              0        16 μs          1 μs    110                                                        BF16 => BF16
 1557    0.1 %         BinaryNgDeviceOperation                                           1        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1559    0.2 %         UnaryDeviceOperation                                              1       120 μs          1 μs    110                                                        BF16 => BF16
 1561    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 352 x 2816        1       408 μs          1 μs     88   23 GB/s   4.6 %    1.2 TFLOPs    0.3 %   LoFi BF16 x BFP8 => BF16
 1563    0.0 %         PermuteDeviceOperation                                            1         8 μs          0 μs    110                                                        BF16 => BF16
 1566    0.2 %         BinaryNgDeviceOperation                                           0       132 μs          0 μs    110                                                  BF16, BF16 => BF16
 1568    0.1 %         FastReduceNCDeviceOperation                                       0        62 μs          1 μs     88                                                        BF16 => BF16
 1569    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
 1571    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
 1573    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
 1576    0.1 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
 1578    1.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       760 μs          1 μs     22   23 GB/s   4.5 %    1.3 TFLOPs    1.1 %   LoFi BF16 x BFP8 => BF16
 1580    0.1 %         PermuteDeviceOperation                                            0        36 μs          1 μs    110                                                        BF16 => BF16
 1582    0.0 %         SliceDeviceOperation                                              0        16 μs          1 μs    110                                                        BF16 => BF16
 1583    0.0 %         SliceDeviceOperation                                              1        17 μs          1 μs    110                                                        BF16 => BF16
 1586    0.1 %         BinaryNgDeviceOperation                                           0        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1587    0.2 %         UnaryDeviceOperation                                              1       123 μs          1 μs    110                                                        BF16 => BF16
 1590    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 352 x 2816        0       404 μs          1 μs     88   24 GB/s   4.6 %    1.3 TFLOPs    0.3 %   LoFi BF16 x BFP8 => BF16
 1591    0.0 %         PermuteDeviceOperation                                            1         9 μs          0 μs    110                                                        BF16 => BF16
 1593    0.2 %         BinaryNgDeviceOperation                                           1       129 μs          0 μs    110                                                  BF16, BF16 => BF16
 1596    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
 1598    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
 1600    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
 1602    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
 1603    0.1 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
 1606    1.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       777 μs          1 μs     22   23 GB/s   4.4 %    1.3 TFLOPs    1.1 %   LoFi BF16 x BFP8 => BF16
 1607    0.1 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
 1610    0.0 %         SliceDeviceOperation                                              0        16 μs          1 μs    110                                                        BF16 => BF16
 1612    0.0 %         SliceDeviceOperation                                              0        17 μs          1 μs    110                                                        BF16 => BF16
 1613    0.1 %         BinaryNgDeviceOperation                                           1        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1616    0.2 %         UnaryDeviceOperation                                              0       123 μs          1 μs    110                                                        BF16 => BF16
 1618    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 352 x 2816        0       413 μs          1 μs     88   23 GB/s   4.5 %    1.2 TFLOPs    0.3 %   LoFi BF16 x BFP8 => BF16
 1620    0.0 %         PermuteDeviceOperation                                            0         8 μs          1 μs    110                                                        BF16 => BF16
 1621    0.2 %         BinaryNgDeviceOperation                                           1       132 μs          0 μs    110                                                  BF16, BF16 => BF16
 1624    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
 1626    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
 1627    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
 1630    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
 1631    0.1 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
 1634    1.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       757 μs          1 μs     22   23 GB/s   4.6 %    1.3 TFLOPs    1.1 %   LoFi BF16 x BFP8 => BF16
 1635    0.1 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
 1637    0.0 %         SliceDeviceOperation                                              1        16 μs          1 μs    110                                                        BF16 => BF16
 1639    0.0 %         SliceDeviceOperation                                              1        16 μs          1 μs    110                                                        BF16 => BF16
 1641    0.1 %         BinaryNgDeviceOperation                                           1        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1643    0.2 %         UnaryDeviceOperation                                              1       125 μs          1 μs    110                                                        BF16 => BF16
 1645    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 352 x 2816        1       408 μs          1 μs     88   23 GB/s   4.6 %    1.2 TFLOPs    0.3 %   LoFi BF16 x BFP8 => BF16
 1647    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
 1649    0.2 %         BinaryNgDeviceOperation                                           1       129 μs          0 μs    110                                                  BF16, BF16 => BF16
 1652    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
 1654    0.0 %         UnaryDeviceOperation                                              0         2 μs          1 μs    110                                                        BF16 => BF16
 1655    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
 1658    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
 1660    0.1 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
 1662    1.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       766 μs          1 μs     22   23 GB/s   4.5 %    1.3 TFLOPs    1.1 %   LoFi BF16 x BFP8 => BF16
 1663    0.1 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
 1666    0.0 %         SliceDeviceOperation                                              0        17 μs          1 μs    110                                                        BF16 => BF16
 1668    0.0 %         SliceDeviceOperation                                              0        16 μs          1 μs    110                                                        BF16 => BF16
 1669    0.1 %         BinaryNgDeviceOperation                                           1        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1671    0.2 %         UnaryDeviceOperation                                              1       121 μs          1 μs    110                                                        BF16 => BF16
 1674    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 352 x 2816        0       406 μs          1 μs     88   24 GB/s   4.6 %    1.2 TFLOPs    0.3 %   LoFi BF16 x BFP8 => BF16
 1676    0.0 %         PermuteDeviceOperation                                            0         8 μs          0 μs    110                                                        BF16 => BF16
 1677    0.2 %         BinaryNgDeviceOperation                                           1       132 μs          0 μs    110                                                  BF16, BF16 => BF16
 1680    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
 1681    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
 1684    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
 1685    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
 1688    0.1 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
 1690    1.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       772 μs          1 μs     22   23 GB/s   4.5 %    1.3 TFLOPs    1.1 %   LoFi BF16 x BFP8 => BF16
 1692    0.1 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
 1693    0.0 %         SliceDeviceOperation                                              1        16 μs          1 μs    110                                                        BF16 => BF16
 1696    0.0 %         SliceDeviceOperation                                              0        17 μs          1 μs    110                                                        BF16 => BF16
 1698    0.1 %         BinaryNgDeviceOperation                                           0        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1699    0.2 %         UnaryDeviceOperation                                              1       123 μs          1 μs    110                                                        BF16 => BF16
 1701    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 352 x 2816        1       409 μs          1 μs     88   23 GB/s   4.6 %    1.2 TFLOPs    0.3 %   LoFi BF16 x BFP8 => BF16
 1703    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
 1705    0.2 %         BinaryNgDeviceOperation                                           1       130 μs          0 μs    110                                                  BF16, BF16 => BF16
 1708    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
 1710    0.0 %         UnaryDeviceOperation                                              0         2 μs          1 μs    110                                                        BF16 => BF16
 1712    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
 1714    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
 1715    0.1 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
 1718    1.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       760 μs          1 μs     22   23 GB/s   4.5 %    1.3 TFLOPs    1.1 %   LoFi BF16 x BFP8 => BF16
 1719    0.1 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
 1722    0.0 %         SliceDeviceOperation                                              0        16 μs          1 μs    110                                                        BF16 => BF16
 1724    0.0 %         SliceDeviceOperation                                              0        17 μs          1 μs    110                                                        BF16 => BF16
 1725    0.1 %         BinaryNgDeviceOperation                                           1        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1727    0.2 %         UnaryDeviceOperation                                              1       121 μs          1 μs    110                                                        BF16 => BF16
 1730    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 352 x 2816        0       411 μs          1 μs     88   23 GB/s   4.5 %    1.2 TFLOPs    0.3 %   LoFi BF16 x BFP8 => BF16
 1731    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
 1733    0.2 %         BinaryNgDeviceOperation                                           1       133 μs          1 μs    110                                                  BF16, BF16 => BF16
 1736    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
 1737    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
 1739    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
 1742    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
 1744    0.1 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
 1746    1.3 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       780 μs          1 μs     22   23 GB/s   4.4 %    1.3 TFLOPs    1.1 %   LoFi BF16 x BFP8 => BF16
 1748    0.1 %         PermuteDeviceOperation                                            0        36 μs          1 μs    110                                                        BF16 => BF16
 1750    0.0 %         SliceDeviceOperation                                              0        16 μs          1 μs    110                                                        BF16 => BF16
 1752    0.0 %         SliceDeviceOperation                                              0        16 μs          1 μs    110                                                        BF16 => BF16
 1753    0.1 %         BinaryNgDeviceOperation                                           1        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1755    0.2 %         UnaryDeviceOperation                                              1       125 μs          1 μs    110                                                        BF16 => BF16
 1758    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 352 x 2816        0       417 μs          1 μs     88   23 GB/s   4.5 %    1.2 TFLOPs    0.3 %   LoFi BF16 x BFP8 => BF16
 1759    0.0 %         PermuteDeviceOperation                                            1         8 μs          0 μs    110                                                        BF16 => BF16
 1761    0.2 %         BinaryNgDeviceOperation                                           1       130 μs          0 μs    110                                                  BF16, BF16 => BF16
 1764    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
 1766    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
 1767    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
 1769    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
 1772    0.1 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
 1774    1.4 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        0       798 μs          1 μs     22   22 GB/s   4.3 %    1.3 TFLOPs    1.0 %   LoFi BF16 x BFP8 => BF16
 1775    0.1 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
 1778    0.0 %         SliceDeviceOperation                                              0        16 μs          1 μs    110                                                        BF16 => BF16
 1779    0.0 %         SliceDeviceOperation                                              1        16 μs          1 μs    110                                                        BF16 => BF16
 1781    0.1 %         BinaryNgDeviceOperation                                           1        41 μs          1 μs    110                                                  BF16, BF16 => BF16
 1783    0.2 %         UnaryDeviceOperation                                              1       121 μs          1 μs    110                                                        BF16 => BF16
 1786    0.7 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 352 x 2816        0       428 μs          1 μs     88   22 GB/s   4.4 %    1.2 TFLOPs    0.2 %   LoFi BF16 x BFP8 => BF16
 1787    0.0 %         PermuteDeviceOperation                                            1         8 μs          0 μs    110                                                        BF16 => BF16
 1789    0.2 %         BinaryNgDeviceOperation                                           1       134 μs          0 μs    110                                                  BF16, BF16 => BF16
 1792    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
 1793    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
