Detected CSV format: v2.1 (with device arch and worker core count)
Using user-specified architecture: blackhole (CSV detected blackhole)
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer5_full_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer5_full_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...
Warning: SparseMatmulDeviceOperation rows without numeric nnz were found. Their DRAM/FLOP utilization is omitted; pass --active-experts K to model K active experts per input batch group.

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  867    0.1 %         BinaryNgDeviceOperation                                           0       129 μs          0 μs    110                                                  BF16, BF16 => BF16
  868    0.1 %         FastReduceNCDeviceOperation                                       0        64 μs          1 μs     88                                                        BF16 => BF16
  869    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
  870    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  871    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  872    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  873    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       938 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  874    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  875    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  876    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       940 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  877    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  878    0.1 %         UnaryDeviceOperation                                              0        57 μs          1 μs    110                                                        BF16 => BF16
  879    0.0 %         BinaryNgDeviceOperation                                           0        42 μs          0 μs    110                                                  BF16, BF16 => BF16
  880    0.1 %         UnaryDeviceOperation                                              0       120 μs          1 μs    110                                                        BF16 => BF16
  881    0.6 %         SparseMatmulDeviceOperation active=?/128 x 32 x 704 x 2816        0       674 μs          1 μs     44                                            LoFi BF16 x BFP8 => BF16
  882    0.0 %         PermuteDeviceOperation                                            0         8 μs          1 μs    110                                                        BF16 => BF16
  883    0.1 %         BinaryNgDeviceOperation                                           0       132 μs          0 μs    110                                                  BF16, BF16 => BF16
  884    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
  885    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
  886    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  887    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  888    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  889    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       975 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  890    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  891    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  892    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       975 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  893    0.0 %         PermuteDeviceOperation                                            0        36 μs          1 μs    110                                                        BF16 => BF16
  894    0.1 %         UnaryDeviceOperation                                              0        57 μs          1 μs    110                                                        BF16 => BF16
  895    0.0 %         BinaryNgDeviceOperation                                           0        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  896    0.1 %         UnaryDeviceOperation                                              0       120 μs          0 μs    110                                                        BF16 => BF16
  897    0.6 %         SparseMatmulDeviceOperation active=?/128 x 32 x 704 x 2816        0       693 μs          1 μs     44                                            LoFi BF16 x BFP8 => BF16
  898    0.0 %         PermuteDeviceOperation                                            0         8 μs          0 μs    110                                                        BF16 => BF16
  899    0.1 %         BinaryNgDeviceOperation                                           0       129 μs          0 μs    110                                                  BF16, BF16 => BF16
  900    0.1 %         FastReduceNCDeviceOperation                                       0        62 μs          1 μs     88                                                        BF16 => BF16
  901    0.0 %         UnaryDeviceOperation                                              0         2 μs          1 μs    110                                                        BF16 => BF16
  902    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  903    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  904    0.0 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
  905    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       938 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  906    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  907    0.0 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
  908    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       938 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  909    0.0 %         PermuteDeviceOperation                                            0        34 μs          1 μs    110                                                        BF16 => BF16
  910    0.1 %         UnaryDeviceOperation                                              0        57 μs          1 μs    110                                                        BF16 => BF16
  911    0.0 %         BinaryNgDeviceOperation                                           0        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  912    0.1 %         UnaryDeviceOperation                                              0       123 μs          1 μs    110                                                        BF16 => BF16
  913    0.6 %         SparseMatmulDeviceOperation active=?/128 x 32 x 704 x 2816        0       671 μs          1 μs     44                                            LoFi BF16 x BFP8 => BF16
  914    0.0 %         PermuteDeviceOperation                                            0         8 μs          1 μs    110                                                        BF16 => BF16
  915    0.1 %         BinaryNgDeviceOperation                                           0       130 μs          0 μs    110                                                  BF16, BF16 => BF16
  916    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
  917    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
  918    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  919    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  920    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  921    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       948 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  922    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  923    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  924    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       947 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  925    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  926    0.1 %         UnaryDeviceOperation                                              0        57 μs          1 μs    110                                                        BF16 => BF16
  927    0.0 %         BinaryNgDeviceOperation                                           0        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  928    0.1 %         UnaryDeviceOperation                                              0       119 μs          0 μs    110                                                        BF16 => BF16
  929    0.6 %         SparseMatmulDeviceOperation active=?/128 x 32 x 704 x 2816        0       674 μs          1 μs     44                                            LoFi BF16 x BFP8 => BF16
  930    0.0 %         PermuteDeviceOperation                                            0         8 μs          1 μs    110                                                        BF16 => BF16
  931    0.1 %         BinaryNgDeviceOperation                                           0       129 μs          1 μs    110                                                  BF16, BF16 => BF16
  932    0.1 %         FastReduceNCDeviceOperation                                       0        64 μs          1 μs     88                                                        BF16 => BF16
  933    0.0 %         UnaryDeviceOperation                                              0         1 μs          0 μs    110                                                        BF16 => BF16
  934    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  935    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  936    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  937    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       949 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  938    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  939    0.0 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
  940    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       948 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  941    0.0 %         PermuteDeviceOperation                                            0        33 μs          1 μs    110                                                        BF16 => BF16
  942    0.1 %         UnaryDeviceOperation                                              0        57 μs          1 μs    110                                                        BF16 => BF16
  943    0.0 %         BinaryNgDeviceOperation                                           0        42 μs          0 μs    110                                                  BF16, BF16 => BF16
